Timestamp;IFE - 20006 - Q2 - JKM 325 - AC power [W] - P_AC;IFE - 20006 - Q4 - JKM 335 - AC power [W] - P_AC;IFE - 20006 - Q6 - REC 365 - AC power [W] - P_AC;IFE - 20006 - Q5 - SunP 395 - AC power [W] - P_AC;IFE - 20006 - Q3 - JKM 335 - AC power [W] - P_AC;IFE - 20006 - Q1 - JKM 325 - AC power [W] - P_AC;IFE - 20006 - Q7 - Talesun 335 - AC power [W] - P_AC
2023-09-10 00:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 00:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 00:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 01:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 02:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 03:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 04:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 05:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 06:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 07:55:00;1.006;0.912;0.000;0.000;2.700;1.634;0.202
2023-09-10 08:00:00;12.496;10.772;5.722;17.432;17.540;15.656;8.782
2023-09-10 08:05:00;16.346;15.818;10.492;21.838;24.216;20.762;24.242
2023-09-10 08:10:00;32.852;32.712;22.004;36.948;40.762;37.744;49.660
2023-09-10 08:15:00;72.624;76.278;63.658;78.288;84.358;79.566;97.002
2023-09-10 08:20:00;127.352;127.178;104.554;125.504;131.672;126.626;158.088
2023-09-10 08:25:00;95.736;93.954;76.574;93.678;98.752;95.944;113.400
2023-09-10 08:30:00;75.930;72.574;58.388;74.286;77.392;75.636;87.852
2023-09-10 08:35:00;50.388;49.246;32.878;49.842;52.194;49.668;61.010
2023-09-10 08:40:00;41.192;41.204;18.144;40.190;43.026;40.418;50.786
2023-09-10 08:45:00;44.988;45.194;27.994;43.790;46.940;43.994;55.032
2023-09-10 08:50:00;51.908;50.850;34.994;51.386;54.068;51.474;62.778
2023-09-10 08:55:00;39.270;38.674;21.176;37.000;41.038;38.090;44.736
2023-09-10 09:00:00;106.222;104.056;83.760;104.380;109.416;105.496;127.604
2023-09-10 09:05:00;190.132;187.922;158.910;190.096;196.202;189.746;240.006
2023-09-10 09:10:00;140.920;141.614;115.558;139.044;146.592;139.614;177.752
2023-09-10 09:15:00;152.250;152.600;124.460;150.130;158.566;150.734;187.554
2023-09-10 09:20:00;154.556;155.344;126.740;152.750;161.590;153.562;187.858
2023-09-10 09:25:00;228.346;227.612;191.626;226.296;236.560;227.526;281.666
2023-09-10 09:30:00;233.770;230.210;198.998;234.634;240.278;234.010;292.824
2023-09-10 09:35:00;313.392;310.006;270.418;312.928;322.960;313.138;380.174
2023-09-10 09:40:00;283.676;279.610;244.482;284.178;291.088;283.782;345.944
2023-09-10 09:45:00;289.078;286.064;248.620;288.806;298.680;289.236;350.538
2023-09-10 09:50:00;328.612;326.876;286.846;330.698;340.884;328.518;407.794
2023-09-10 09:55:00;508.462;512.306;438.638;500.166;532.120;507.612;610.564
2023-09-10 10:00:00;639.986;650.056;556.734;624.060;671.250;637.162;763.734
2023-09-10 10:05:00;457.766;461.396;406.442;461.558;480.118;457.942;567.270
2023-09-10 10:10:00;280.584;282.754;240.548;279.186;293.660;278.618;347.898
2023-09-10 10:15:00;274.758;273.924;233.254;272.746;284.564;273.442;333.890
2023-09-10 10:20:00;315.332;311.050;270.004;316.254;324.132;316.570;377.998
2023-09-10 10:25:00;440.258;434.798;383.376;446.286;454.158;442.828;530.974
2023-09-10 10:30:00;390.438;386.184;336.984;394.548;403.198;392.656;470.304
2023-09-10 10:35:00;424.294;416.842;365.860;430.624;436.576;427.270;510.172
2023-09-10 10:40:00;371.128;367.394;317.204;370.682;383.084;371.284;442.536
2023-09-10 10:45:00;344.922;342.606;295.666;345.328;357.320;344.894;414.808
2023-09-10 10:50:00;394.184;387.432;342.202;401.364;405.570;397.552;476.370
2023-09-10 10:55:00;475.362;469.932;417.296;482.294;490.310;478.226;572.660
2023-09-10 11:00:00;438.818;436.922;381.996;441.800;455.426;439.858;526.774
2023-09-10 11:05:00;415.604;414.540;361.934;417.284;431.360;415.472;503.300
2023-09-10 11:10:00;483.636;482.836;422.764;484.636;502.842;483.336;587.494
2023-09-10 11:15:00;636.144;634.932;562.228;640.280;661.138;637.006;774.728
2023-09-10 11:20:00;667.336;667.894;590.816;671.794;694.612;666.954;812.474
2023-09-10 11:25:00;826.482;832.502;730.266;827.540;863.454;823.630;997.394
2023-09-10 11:30:00;1071.820;1107.058;936.346;1052.952;1137.116;1061.296;1278.110
2023-09-10 11:35:00;1312.898;1352.560;1149.242;1296.042;1391.578;1303.460;1556.024
2023-09-10 11:40:00;1090.950;1098.428;966.948;1106.390;1144.790;1092.050;1298.430
2023-09-10 11:45:00;1666.460;1695.344;1453.826;1666.136;1762.508;1668.142;1924.442
2023-09-10 11:50:00;1454.502;1495.836;1332.140;1511.504;1551.964;1449.988;1779.426
2023-09-10 11:55:00;1761.792;1833.178;1517.142;1732.728;1880.360;1756.366;2012.702
2023-09-10 12:00:00;1666.510;1702.074;1478.856;1705.196;1760.796;1666.856;1931.080
2023-09-10 12:05:00;2163.566;2220.528;1911.278;2211.404;2304.990;2163.156;2494.486
2023-09-10 12:10:00;2137.034;2176.090;1896.238;2207.006;2270.334;2145.286;2462.308
2023-09-10 12:15:00;2169.332;2211.114;1921.670;2237.572;2305.198;2173.440;2491.962
2023-09-10 12:20:00;2160.420;2202.670;1915.636;2236.106;2294.522;2169.570;2479.526
2023-09-10 12:25:00;2508.576;2572.494;2237.654;2623.342;2678.622;2520.100;2895.176
2023-09-10 12:30:00;2486.672;2549.604;2217.044;2599.776;2658.104;2493.384;2865.986
2023-09-10 12:35:00;2317.422;2372.570;2057.264;2404.272;2471.284;2318.754;2665.254
2023-09-10 12:40:00;2523.706;2589.222;2254.200;2645.190;2697.564;2530.452;2914.018
2023-09-10 12:45:00;2457.564;2522.440;2191.894;2572.864;2624.206;2462.772;2833.574
2023-09-10 12:50:00;2466.026;2530.090;2198.878;2582.406;2635.976;2472.390;2838.548
2023-09-10 12:55:00;2519.338;2588.342;2252.268;2645.532;2695.142;2527.792;2904.828
2023-09-10 13:00:00;2511.676;2581.948;2247.772;2638.866;2689.616;2520.108;2898.520
2023-09-10 13:05:00;2513.616;2584.964;2250.794;2641.916;2691.650;2518.394;2905.444
2023-09-10 13:10:00;2510.626;2575.854;2245.186;2634.878;2685.700;2518.080;2892.534
2023-09-10 13:15:00;2527.138;2591.552;2257.364;2646.362;2699.146;2528.272;2911.470
2023-09-10 13:20:00;2484.498;2550.670;2218.720;2600.454;2652.036;2484.922;2863.060
2023-09-10 13:25:00;2482.656;2546.100;2215.122;2591.884;2642.058;2476.482;2856.820
2023-09-10 13:30:00;2473.834;2539.778;2209.450;2581.480;2634.846;2469.488;2848.704
2023-09-10 13:35:00;2524.862;2601.490;2258.438;2634.966;2690.698;2518.922;2917.702
2023-09-10 13:40:00;2522.794;2596.324;2256.258;2632.744;2688.190;2519.266;2910.984
2023-09-10 13:45:00;2409.286;2470.178;2147.864;2503.242;2558.690;2400.648;2769.420
2023-09-10 13:50:00;2310.854;2365.926;2058.104;2397.466;2456.078;2307.556;2656.142
2023-09-10 13:55:00;2222.690;2274.550;1975.498;2303.760;2360.038;2218.902;2555.156
2023-09-10 14:00:00;2408.578;2469.416;2148.658;2509.180;2568.312;2408.702;2781.340
2023-09-10 14:05:00;2475.128;2544.626;2218.672;2592.844;2644.670;2477.208;2867.754
2023-09-10 14:10:00;2457.912;2528.254;2204.620;2579.736;2626.298;2459.472;2849.130
2023-09-10 14:15:00;2416.030;2487.398;2170.516;2537.696;2576.428;2418.906;2804.370
2023-09-10 14:20:00;2356.546;2425.092;2115.388;2468.016;2513.978;2360.548;2738.364
2023-09-10 14:25:00;2189.532;2248.762;1959.346;2280.752;2324.360;2190.816;2537.632
2023-09-10 14:30:00;2044.306;2093.150;1827.264;2113.854;2158.762;2040.174;2363.210
2023-09-10 14:35:00;2219.878;2278.244;1988.408;2299.778;2345.948;2211.862;2571.884
2023-09-10 14:40:00;2117.820;2176.766;1897.274;2187.994;2235.300;2107.384;2450.332
2023-09-10 14:45:00;1943.194;1994.056;1736.330;1990.878;2046.266;1930.610;2241.488
2023-09-10 14:50:00;1602.686;1634.920;1430.526;1636.640;1678.376;1594.118;1855.926
2023-09-10 14:55:00;2000.608;2054.016;1797.142;2061.492;2107.450;1992.438;2325.304
2023-09-10 15:00:00;1765.564;1807.346;1576.856;1813.184;1859.268;1761.562;2050.986
2023-09-10 15:05:00;1975.858;2027.018;1772.450;2037.004;2083.180;1972.460;2303.962
2023-09-10 15:10:00;2296.972;2368.518;2064.674;2382.208;2431.876;2287.624;2686.220
2023-09-10 15:15:00;2198.632;2267.522;1977.312;2284.896;2331.666;2189.180;2581.636
2023-09-10 15:20:00;2340.938;2420.950;2109.340;2446.234;2490.134;2332.668;2751.524
2023-09-10 15:25:00;2239.194;2313.826;2024.170;2341.292;2377.430;2228.964;2631.202
2023-09-10 15:30:00;2164.076;2236.558;1958.556;2257.068;2292.876;2149.664;2541.948
2023-09-10 15:35:00;2039.904;2108.068;1843.758;2120.372;2159.568;2024.664;2390.986
2023-09-10 15:40:00;1943.950;2006.214;1755.382;2014.950;2054.094;1931.470;2273.688
2023-09-10 15:45:00;1876.130;1932.646;1691.726;1938.640;1980.718;1867.332;2191.742
2023-09-10 15:50:00;1642.478;1685.138;1475.840;1692.246;1730.304;1638.874;1913.570
2023-09-10 15:55:00;1758.950;1806.120;1578.666;1812.554;1858.074;1754.670;2047.774
2023-09-10 16:00:00;1818.616;1868.678;1631.748;1877.340;1925.030;1814.600;2118.070
2023-09-10 16:05:00;1748.654;1796.642;1569.584;1801.892;1848.168;1745.190;2037.592
2023-09-10 16:10:00;1705.724;1755.384;1533.428;1753.926;1802.256;1701.158;1990.674
2023-09-10 16:15:00;1654.276;1705.302;1488.696;1697.134;1745.716;1648.268;1932.816
2023-09-10 16:20:00;1635.142;1683.300;1470.328;1673.018;1723.490;1627.672;1909.700
2023-09-10 16:25:00;1601.428;1648.650;1442.166;1638.752;1686.884;1595.504;1874.376
2023-09-10 16:30:00;1565.594;1612.404;1408.804;1598.204;1647.432;1557.364;1832.464
2023-09-10 16:35:00;1511.866;1557.162;1361.210;1542.964;1590.736;1504.420;1770.786
2023-09-10 16:40:00;1455.186;1496.500;1306.890;1478.176;1526.940;1444.600;1703.020
2023-09-10 16:45:00;1304.338;1343.508;1164.750;1309.254;1369.118;1289.944;1527.884
2023-09-10 16:50:00;982.010;998.284;877.408;1005.906;1026.732;977.886;1143.218
2023-09-10 16:55:00;1190.068;1217.886;1053.054;1188.724;1245.346;1181.068;1379.702
2023-09-10 17:00:00;1144.572;1172.486;1012.198;1136.454;1197.338;1134.404;1333.972
2023-09-10 17:05:00;1151.560;1179.046;1028.458;1157.918;1204.420;1142.642;1352.464
2023-09-10 17:10:00;962.872;984.742;857.920;963.372;1005.862;955.832;1132.212
2023-09-10 17:15:00;1028.578;1052.484;918.088;1025.210;1074.076;1020.730;1210.000
2023-09-10 17:20:00;938.766;960.290;837.090;933.386;978.632;931.260;1106.346
2023-09-10 17:25:00;913.968;933.776;814.054;901.708;952.402;906.408;1078.932
2023-09-10 17:30:00;951.636;972.776;847.130;931.298;991.016;943.292;1124.098
2023-09-10 17:35:00;892.172;912.378;795.440;876.906;928.666;885.674;1057.590
2023-09-10 17:40:00;838.176;857.222;747.320;819.726;872.574;832.016;997.562
2023-09-10 17:45:00;768.178;786.494;684.914;748.132;799.414;763.078;916.674
2023-09-10 17:50:00;717.162;734.088;640.126;696.598;745.258;712.960;859.452
2023-09-10 17:55:00;665.312;680.804;595.044;642.772;691.082;661.680;801.022
2023-09-10 18:00:00;587.390;600.334;524.314;565.462;608.250;583.712;710.180
2023-09-10 18:05:00;532.520;543.786;475.362;510.116;550.588;528.750;645.814
2023-09-10 18:10:00;456.780;465.500;407.874;436.112;471.214;452.842;556.744
2023-09-10 18:15:00;392.636;400.212;350.460;375.384;404.628;371.530;480.786
2023-09-10 18:20:00;338.244;351.016;306.916;328.514;354.864;285.454;424.694
2023-09-10 18:25:00;298.158;343.220;300.612;317.132;345.226;289.264;417.474
2023-09-10 18:30:00;284.096;306.220;267.962;282.858;302.892;284.806;376.768
2023-09-10 18:35:00;228.214;240.020;206.968;222.850;240.690;194.510;300.356
2023-09-10 18:40:00;150.504;168.972;141.950;159.996;168.902;144.392;215.664
2023-09-10 18:45:00;116.190;119.708;100.084;116.642;121.546;109.572;153.614
2023-09-10 18:50:00;69.874;71.356;55.934;71.316;73.050;67.946;89.854
2023-09-10 18:55:00;67.486;68.258;54.176;67.506;70.258;65.336;87.598
2023-09-10 19:00:00;48.786;49.446;32.660;48.862;50.874;47.118;63.330
2023-09-10 19:05:00;43.342;43.796;21.600;42.152;45.214;41.778;57.608
2023-09-10 19:10:00;46.358;47.144;30.410;45.036;47.930;44.644;63.822
2023-09-10 19:15:00;50.022;51.230;35.334;48.888;52.054;48.566;69.798
2023-09-10 19:20:00;43.058;43.954;27.846;42.722;45.042;41.622;61.592
2023-09-10 19:25:00;38.540;39.096;18.016;37.708;40.276;36.578;55.602
2023-09-10 19:30:00;27.398;27.222;10.636;24.624;28.712;25.638;37.460
2023-09-10 19:35:00;12.198;10.230;2.466;10.130;14.034;10.686;20.926
2023-09-10 19:40:00;2.772;2.368;0.216;1.374;3.548;2.070;2.740
2023-09-10 19:45:00;0.346;0.100;0.000;0.000;0.204;0.048;0.030
2023-09-10 19:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 19:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 20:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 21:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 22:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-10 23:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 00:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 01:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:40:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:45:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:50:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 02:55:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:00:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:05:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:10:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:15:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:20:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:25:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:30:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2023-09-11 03:35:00;0.000;0.000;0.000;0.000;0.000;0.000;0.000
